epoch,train_loss,val_loss,timestamp,epoch_time_s,system_lr,system_grad_norm,system_epoch_time_s,system_throughput,system_gpu_memory_mb,formation_energy_mae,formation_energy_rmse,formation_energy_r2,formation_energy_pearson,formation_energy_spearman,formation_energy_bias,energy_above_hull_mae,energy_above_hull_rmse,energy_above_hull_r2,energy_above_hull_pearson,energy_above_hull_spearman,energy_above_hull_bias,band_gap_mae,band_gap_rmse,band_gap_r2,band_gap_pearson,band_gap_spearman,band_gap_bias,gradnorm_weights_band_gap,gradnorm_weights_energy_above_hull,gradnorm_weights_formation_energy
117,1.9553,3.3631,2026-07-07T17:48:44.406927,435.08,0.0005,0.0,435.1,38.2,1542.0,0.5368344187736511,0.7424415349960327,0.5659670829772949,0.7534785270690918,0.6383959458342544,0.040946654975414276,0.12840329110622406,0.3663898706436157,0.3610011339187622,0.6234918236732483,0.28894540477607805,-0.05975709110498428,1.1158370971679688,1.5095597505569458,0.24278771877288818,0.49943214654922485,0.4893824787274009,-0.025099296122789383,0.0063,1.4934,1.6658
118,1.9385,3.2705,2026-07-07T17:55:59.182392,434.57,0.0005,0.0,434.6,38.3,1542.0,0.5531271696090698,0.7599518299102783,0.5452525615692139,0.7428299784660339,0.6275720040679532,0.08765941858291626,0.1381082832813263,0.3589031994342804,0.38684844970703125,0.6374565958976746,0.2858256899749653,-0.04061738774180412,1.0853996276855469,1.4727741479873657,0.27924227714538574,0.5302068591117859,0.5080342968722399,0.018565071746706963,0.0488,1.4481,1.1953
119,1.9461,3.3541,2026-07-07T18:03:20.362999,441.07,0.0005,0.0,441.1,37.7,1542.0,0.5551483631134033,0.7612857818603516,0.5436546802520752,0.7382349967956543,0.6043852802788364,0.01214638352394104,0.13739074766635895,0.3589050769805908,0.3868420720100403,0.6303061842918396,0.2855088466829878,-0.03273259103298187,1.1033319234848022,1.4960167407989502,0.25631338357925415,0.5078890323638916,0.4881408630628101,0.04448312148451805,0.1238,2.0227,0.6004
120,1.9569,3.3752,2026-07-07T18:10:46.365880,445.84,0.0005,0.0,445.8,37.3,1542.0,0.5547928810119629,0.7557815909385681,0.5502296686172485,0.7458570599555969,0.6063706970952116,-0.03127531707286835,0.13740229606628418,0.3595466911792755,0.38464784622192383,0.6337090730667114,0.28483258922426363,-0.04134771227836609,1.1049762964248657,1.5060416460037231,0.24631309509277344,0.4973627030849457,0.4929902288214836,-0.007530531380325556,0.0047,1.4606,1.3139
121,1.9477,3.3264,2026-07-07T18:18:02.001004,435.42,0.0005,0.0,435.4,38.2,1542.0,0.5484341382980347,0.7518606185913086,0.5548844337463379,0.7458670735359192,0.6089786632836235,-0.04079413041472435,0.1316288560628891,0.3695024847984314,0.35009801387786865,0.6344144940376282,0.27151956454183784,-0.06314229220151901,1.0955809354782104,1.4879509210586548,0.2643110156059265,0.515288233757019,0.4992978849999256,0.0037333746440708637,0.0181,1.657,1.4412
122,1.9189,3.2922,2026-07-07T18:25:24.836344,442.73,0.0005,0.0,442.7,37.6,1542.0,0.5494745373725891,0.7607162594795227,0.544337272644043,0.7477930188179016,0.6292087231936065,0.12976454198360443,0.13666678965091705,0.36068499088287354,0.3807452917098999,0.6318361163139343,0.2966038268734316,-0.04054499790072441,1.0746116638183594,1.473874568939209,0.278164803981781,0.5284630060195923,0.5133124757090691,-0.02411297895014286,0.0879,1.8158,1.2986
123,1.9563,3.4281,2026-07-07T18:32:39.506659,434.57,0.0005,0.0,434.6,38.3,1542.0,0.550070583820343,0.7565222382545471,0.5493477582931519,0.742435872554779,0.5917350651990011,-0.04155895486474037,0.13783875107765198,0.3567054867744446,0.39433467388153076,0.6405078768730164,0.2832009769315044,-0.03524314984679222,1.1422072649002075,1.5261093378067017,0.22609388828277588,0.4797581434249878,0.475071842461174,0.1086980476975441,4.5969,0.5996,1.0791
124,1.992,3.2555,2026-07-07T18:39:55.286480,435.67,0.0005,0.0,435.7,38.2,1542.0,0.5304175615310669,0.7339150905609131,0.5758790373802185,0.7600646018981934,0.6503869336392964,-0.002924978034570813,0.13631094992160797,0.35431551933288574,0.4024235010147095,0.6426922082901001,0.3259542896255044,-0.03427024558186531,1.0930980443954468,1.4788017272949219,0.2733305096626282,0.5235632061958313,0.48484741422971295,-0.020903971046209335,0.2237,0.7553,0.8019
125,1.9389,3.4767,2026-07-07T18:47:16.293544,440.52,0.0005,0.0,440.5,37.8,1542.0,0.5534676313400269,0.7660233378410339,0.5379573106765747,0.7339419722557068,0.580096671428345,0.009456914849579334,0.13240398466587067,0.36488357186317444,0.366244375705719,0.6149155497550964,0.2802136673601178,-0.043734751641750336,1.0963499546051025,1.530975103378296,0.2211509346961975,0.4813646972179413,0.47466561185821393,-0.17440691590309143,0.0,0.0427,0.0267
126,1.961,3.3271,2026-07-07T18:54:31.351361,434.91,0.0005,0.0,434.9,38.3,1542.0,0.5470759272575378,0.7468063235282898,0.5608488321304321,0.7528798580169678,0.6199308970986839,-0.056650422513484955,0.1386028528213501,0.3572862148284912,0.3923608660697937,0.6466343402862549,0.30708287178815663,-0.03953870013356209,1.1126106977462769,1.4959919452667236,0.25633811950683594,0.5086418390274048,0.47657790429193425,0.08437048643827438,0.0102,1.6726,0.5254
127,1.9232,3.2856,2026-07-07T19:01:56.519568,445.06,0.0005,0.0,445.1,37.4,1542.0,0.5459283590316772,0.7529059648513794,0.5536458492279053,0.7516410946846008,0.6247951555008318,-0.10813651978969574,0.13683828711509705,0.36610954999923706,0.36197859048843384,0.6177279949188232,0.2929732322133719,-0.041867636144161224,1.0904903411865234,1.4760960340499878,0.2759872078895569,0.5266872644424438,0.5017848437853202,0.025567682459950447,0.0621,1.2092,0.6805
128,1.9362,3.1976,2026-07-07T19:09:07.876896,431.24,0.0005,0.0,431.2,38.6,1542.0,0.5255722999572754,0.7327460050582886,0.5772290825843811,0.7611207962036133,0.64658927879468,0.04801642522215843,0.13603629171848297,0.36102959513664246,0.3795614242553711,0.6247081160545349,0.28887241700077715,-0.03511512279510498,1.0524935722351074,1.4580183029174805,0.293612539768219,0.5453068614006042,0.5297596590597226,-0.0030055923853069544,0.001,3.0045,0.7148
129,1.9822,3.1782,2026-07-07T19:16:19.491901,431.26,0.0005,0.0,431.3,38.6,1542.0,0.5289387106895447,0.7348699569702148,0.5747746229171753,0.7592182755470276,0.6265716927006036,0.034247055649757385,0.13763514161109924,0.3572525382041931,0.39247554540634155,0.6341789960861206,0.2943604600283442,-0.03382903337478638,1.0493643283843994,1.455511212348938,0.2960398197174072,0.5453768968582153,0.5345285745788279,0.00014496175572276115,0.0026,1.3824,1.4103
130,1.9317,3.179,2026-07-07T19:23:39.860037,440.08,0.0005,0.0,440.1,37.8,1542.0,0.5265301465988159,0.7342959642410278,0.5754386186599731,0.7587009072303772,0.65079029404774,0.01533813588321209,0.1347503364086151,0.3585110604763031,0.3881875276565552,0.637683629989624,0.3182672598793824,-0.041845373809337616,1.0476062297821045,1.4457592964172363,0.3054412007331848,0.5528954863548279,0.5207229305673269,-0.023123811930418015,0.0263,1.3953,1.3345
131,1.9049,3.2488,2026-07-07T19:30:47.834437,427.72,0.0005,0.0,427.7,38.9,1542.0,0.532538115978241,0.7413365244865417,0.5672581195831299,0.7541828155517578,0.6342111317126332,0.04412778094410896,0.1354387104511261,0.3587911128997803,0.38723134994506836,0.6356673836708069,0.3013134151115549,-0.039898887276649475,1.0580576658248901,1.4733161926269531,0.27871161699295044,0.5307384133338928,0.5194631746158324,-0.09229765832424164,0.232,1.1133,3.1322
132,1.9138,3.2307,2026-07-07T19:38:01.630400,433.69,0.0005,0.0,433.7,38.4,1542.0,0.5403488278388977,0.7434170842170715,0.564825713634491,0.7538090944290161,0.6239323978917919,0.003817733144387603,0.14728951454162598,0.3545498251914978,0.4016329050064087,0.6424718499183655,0.31978576275767423,-0.021546265110373497,1.0656675100326538,1.4603931903839111,0.29130953550338745,0.5401685833930969,0.5030146633376898,-0.02792637050151825,0.0006,1.6044,0.3186
133,1.9225,3.2541,2026-07-07T19:45:20.930734,439.19,0.0005,0.0,439.2,37.9,1542.0,0.533449649810791,0.7350237965583801,0.574596643447876,0.7644718289375305,0.6559431772269176,0.11162497848272324,0.12708471715450287,0.3625180721282959,0.3744348883628845,0.6268247961997986,0.2915103333649257,-0.05661410465836525,1.055032730102539,1.4723503589630127,0.2796570658683777,0.530824601650238,0.5217439895671939,-0.07517509162425995,0.0038,1.4218,1.2376
134,1.9164,3.2185,2026-07-07T19:52:44.204443,443.09,0.0005,0.0,443.1,37.6,1542.0,0.5405386686325073,0.7523500919342041,0.5543046593666077,0.7487137317657471,0.6399792928935203,0.08672185987234116,0.13486798107624054,0.3585493564605713,0.3880568742752075,0.6367771029472351,0.2827167256029557,-0.04455668106675148,1.059587001800537,1.4577921628952026,0.2938317060470581,0.5426875948905945,0.5099168948988546,-0.039769649505615234,0.017,0.7843,1.8405
135,1.9011,3.1891,2026-07-07T19:59:59.005993,434.64,0.0005,0.0,434.6,38.3,1542.0,0.534587562084198,0.7367611527442932,0.5725831985473633,0.7611370086669922,0.643853834446431,0.08690284192562103,0.12638980150222778,0.3614407479763031,0.3781474828720093,0.6305812001228333,0.2919978696706903,-0.059990059584379196,1.0517888069152832,1.4571250677108765,0.29447782039642334,0.5448213219642639,0.5236657650545807,-0.06024899706244469,0.1451,2.8764,0.7558
136,1.9307,3.3735,2026-07-07T20:07:03.756629,424.57,0.0005,0.0,424.6,39.2,1542.0,0.5360232591629028,0.7434033751487732,0.5648417472839355,0.7528274655342102,0.6246601044467326,-0.03995771333575249,0.1349821537733078,0.3609510660171509,0.3798312544822693,0.6296407580375671,0.29546715699640097,-0.04484347999095917,1.103650450706482,1.5123074054718018,0.24002879858016968,0.4903433620929718,0.49485476457135436,0.03219815716147423,0.0018,1.3573,0.6123
137,1.9139,3.2484,2026-07-07T20:14:26.242338,442.39,0.0005,0.0,442.4,37.6,1542.0,0.5285168290138245,0.736142635345459,0.5733006000518799,0.7591639161109924,0.6471964065858667,0.05535358935594559,0.13140970468521118,0.362443745136261,0.3746914267539978,0.6282386779785156,0.3060522639848064,-0.049596160650253296,1.0711981058120728,1.47512686252594,0.27693766355514526,0.5266504883766174,0.5128770466926147,-0.012945666909217834,0.0111,1.68,1.057
138,1.9008,3.3949,2026-07-07T20:21:42.464468,436.13,0.0005,0.0,436.1,38.2,1542.0,0.5347403287887573,0.7427399754524231,0.5656180381774902,0.7616007924079895,0.6413255374573117,0.13242977857589722,0.13085202872753143,0.36689332127571106,0.35924386978149414,0.618590235710144,0.25485508119435224,-0.05796966329216957,1.0749232769012451,1.5163097381591797,0.2360008955001831,0.49370497465133667,0.5030702570604152,-0.1470421403646469,0.0869,1.9753,1.6758
139,1.9075,3.4443,2026-07-07T20:28:54.645180,432.03,0.0005,0.0,432.0,38.5,1542.0,0.5332135558128357,0.7420841455459595,0.5663848519325256,0.7580791711807251,0.6376755348658752,-0.10177232325077057,0.13500012457370758,0.35592183470726013,0.39699286222457886,0.6489015221595764,0.2805954825838795,-0.04548358544707298,1.1307581663131714,1.533926248550415,0.2181454300880432,0.47308459877967834,0.47063400223447965,0.0918102040886879,0.0074,0.5585,2.0969
140,1.9098,3.2918,2026-07-07T20:36:05.346903,430.6,0.0005,0.0,430.6,38.6,1542.0,0.519095242023468,0.7278825044631958,0.5828226804733276,0.7639952301979065,0.6549402228691522,0.013950889930129051,0.12952490150928497,0.36243417859077454,0.3747243881225586,0.6269832849502563,0.30366488777689565,-0.05340900644659996,1.0773178339004517,1.4875249862670898,0.2647321820259094,0.5172380805015564,0.49260518258892766,-0.0840931236743927,0.1141,1.4017,0.7393
141,1.9171,3.3232,2026-07-07T20:43:22.383687,436.69,0.0005,0.0,436.7,38.1,1542.0,0.537565290927887,0.7415425181388855,0.5670176148414612,0.7551490664482117,0.6229473340502364,0.05257456749677658,0.13147902488708496,0.3584219515323639,0.388491690158844,0.6341741681098938,0.28895209823976453,-0.04834238812327385,1.102076768875122,1.4981003999710083,0.25424039363861084,0.5052222013473511,0.4917474327772306,0.054282791912555695,0.2851,1.3857,0.6529
142,1.952,3.2243,2026-07-07T20:50:35.096079,432.61,0.0005,0.0,432.6,38.5,1542.0,0.5293679237365723,0.7348524332046509,0.5747949481010437,0.7598694562911987,0.6403258822923781,-0.05380381643772125,0.14616860449314117,0.35618889331817627,0.396087646484375,0.6378882527351379,0.30460829764123387,-0.028026267886161804,1.0752794742584229,1.4658254384994507,0.2860274910926819,0.5353432297706604,0.4976197058637537,-0.0013246340677142143,0.0382,0.2121,0.6157
143,1.9223,3.3739,2026-07-07T20:57:47.045003,431.84,0.0005,0.0,431.8,38.5,1542.0,0.541344940662384,0.7354328036308289,0.5741230845451355,0.7589319944381714,0.625626603682253,-0.028949541971087456,0.12793755531311035,0.35999932885169983,0.3830975294113159,0.6301084160804749,0.2962322247959759,-0.05060812458395958,1.1245090961456299,1.5151760578155518,0.23714286088943481,0.4915265440940857,0.4941985148331155,0.11513545364141464,0.142,0.5701,1.37
144,1.902,3.3922,2026-07-07T21:05:03.465374,436.3,0.0005,0.0,436.3,38.1,1542.0,0.5248615145683289,0.7283778190612793,0.5822546482086182,0.764724850654602,0.6398012275210171,-0.04793688654899597,0.13281235098838806,0.36057499051094055,0.38112306594848633,0.6292946934700012,0.27694900093993163,-0.04309409484267235,1.1182036399841309,1.5225399732589722,0.2297096848487854,0.4806605577468872,0.46973792174748613,-0.009510902687907219,0.0,0.4451,0.1869
145,1.9153,3.4429,2026-07-07T21:12:23.623941,439.96,0.0005,0.0,440.0,37.8,1542.0,0.5374760031700134,0.7476112842559814,0.5599015951156616,0.7503050565719604,0.6199637345354159,0.055952612310647964,0.13223162293434143,0.36153510212898254,0.3778228163719177,0.6300790309906006,0.2777339655788323,-0.04969209432601929,1.1080080270767212,1.5292868614196777,0.22286772727966309,0.48103851079940796,0.47233018120954784,-0.13248108327388763,0.0009,1.4069,1.2632
146,1.8956,3.3827,2026-07-07T21:19:35.494275,431.76,0.0005,0.0,431.8,38.5,1542.0,0.5387524366378784,0.7461521625518799,0.5616177916526794,0.7504688501358032,0.6020648844942509,-0.01197136752307415,0.13797010481357574,0.35956311225891113,0.38459157943725586,0.6304553747177124,0.2588632515775353,-0.03853438049554825,1.1204599142074585,1.5172059535980225,0.23509758710861206,0.48586347699165344,0.4905612940682617,0.03633997216820717,0.0083,1.5779,1.9052
147,1.8946,3.2738,2026-07-07T21:26:51.816481,436.2,0.0005,0.0,436.2,38.1,1542.0,0.5312415361404419,0.7332068085670471,0.5766972303390503,0.7595919966697693,0.6359245582446119,-0.018149079754948616,0.14491651952266693,0.348248690366745,0.422712504863739,0.6513513326644897,0.3066970002526564,-0.017970409244298935,1.0960724353790283,1.4872615337371826,0.2649925947189331,0.5155268907546997,0.49122632706749175,0.0195692740380764,0.0222,0.9104,0.2143
148,1.9045,3.2559,2026-07-07T21:34:09.627797,437.65,0.0005,0.0,437.6,38.0,1542.0,0.5181336998939514,0.7218407988548279,0.5897193551063538,0.7682629227638245,0.6569804808954745,0.010009326972067356,0.14710189402103424,0.3552497327327728,0.39926809072494507,0.6391041278839111,0.30510951107707085,-0.024409480392932892,1.0851799249649048,1.4854466915130615,0.266785204410553,0.5166400074958801,0.48746570376138426,0.017710519954562187,0.2852,0.8845,0.3881
149,1.914,3.5148,2026-07-07T21:41:23.824986,433.96,0.0005,0.0,434.0,38.3,1542.0,0.541431725025177,0.7459560632705688,0.5618481636047363,0.7544264197349548,0.6112266044698108,-0.09218789637088776,0.14589448273181915,0.3543849289417267,0.40218937397003174,0.6444951891899109,0.30233732925166706,-0.024738242849707603,1.1680833101272583,1.5542429685592651,0.1972970962524414,0.4572327435016632,0.46210986197712467,0.1758466362953186,0.0014,0.5951,1.6304
